Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
04-SEP-2024,23611.8,23761.4,23605.35,23748.9,2062019952.0,91617.99
05-SEP-2024,23821.0,23836.35,23749.05,23762.8,2318080383.0,94673.92
06-SEP-2024,23746.0,23794.35,23434.9,23477.7,3870422486.0,99765.62
09-SEP-2024,23452.85,23526.55,23294.45,23502.15,2364876855.0,80491.4
10-SEP-2024,23591.85,23712.95,23531.65,23643.65,2226529458.0,84208.02
11-SEP-2024,23665.1,23723.05,23498.15,23531.25,2309011533.0,86084.68
12-SEP-2024,23680.0,23934.6,23593.6,23907.35,2374006513.0,102775.67
13-SEP-2024,23966.5,23966.55,23885.2,23928.2,2057818279.0,88109.1
16-SEP-2024,24006.15,24026.0,23917.5,23968.2,1720978022.0,75190.68
17-SEP-2024,24008.25,24008.25,23912.55,23969.9,1618088090.0,79337.24
18-SEP-2024,23972.55,24000.3,23800.85,23898.65,1856462658.0,88608.17
19-SEP-2024,24012.3,24078.0,23702.0,23853.95,4513809169.0,108259.7
20-SEP-2024,23956.55,24243.15,23885.0,24193.8,4237233135.0,162861.62
23-SEP-2024,24294.8,24393.7,24262.3,24379.2,3569097464.0,90361.54
24-SEP-2024,24390.05,24429.0,24353.75,24389.7,2602542342.0,100743.32
25-SEP-2024,24377.25,24394.35,24268.5,24371.25,2928160510.0,89318.49
26-SEP-2024,24399.15,24512.65,24338.4,24496.9,3099807700.0,105347.02
27-SEP-2024,24529.55,24573.4,24469.0,24489.55,4199366008.0,151284.67
30-SEP-2024,24410.0,24456.1,24217.4,24245.2,2690608118.0,96995.96
01-OCT-2024,24248.5,24329.45,24191.05,24271.3,2211681794.0,86328.1
03-OCT-2024,23931.85,24122.0,23713.0,23755.45,2732058322.0,114404.32
04-OCT-2024,23704.95,23920.3,23483.4,23534.95,2622309213.0,106632.93
07-OCT-2024,23616.35,23659.65,23089.5,23181.95,3037545470.0,105984.35
08-OCT-2024,23175.2,23544.8,23106.5,23512.55,2563108857.0,95599.39
09-OCT-2024,23600.1,23797.45,23570.7,23599.6,2589085946.0,91189.16
10-OCT-2024,23695.55,23755.5,23580.6,23598.15,1943103410.0,79363.58
11-OCT-2024,23608.3,23654.0,23546.3,23611.25,1712190043.0,68578.58
14-OCT-2024,23670.5,23740.2,23646.1,23727.05,1676332100.0,74760.69
15-OCT-2024,23800.4,23814.95,23662.3,23735.7,1778922793.0,88090.24
16-OCT-2024,23702.85,23768.15,23588.8,23673.15,1737703457.0,86884.17
17-OCT-2024,23717.3,23720.15,23366.0,23377.0,1780702201.0,85083.66
18-OCT-2024,23285.65,23471.2,23120.95,23440.7,1947586692.0,89960.3
21-OCT-2024,23527.6,23559.05,23224.55,23263.25,2016616287.0,88345.63
22-OCT-2024,23277.1,23306.2,22789.7,22814.45,2416812435.0,92104.35
23-OCT-2024,22751.8,22989.05,22673.3,22841.1,2606193932.0,101645.37
24-OCT-2024,22841.85,22893.2,22747.55,22787.85,1953145108.0,85393.51
25-OCT-2024,22819.8,22839.2,22362.8,22499.05,2616776174.0,99887.62
28-OCT-2024,22548.7,22756.05,22407.0,22649.95,2909277907.0,85887.5
29-OCT-2024,22670.8,22808.8,22450.0,22795.05,2319438664.0,88450.81
30-OCT-2024,22731.15,22896.55,22685.4,22749.8,2785443346.0,86789.95
31-OCT-2024,22758.6,22779.5,22621.1,22689.35,2436293245.0,84164.71
01-NOV-2024,22806.95,22881.5,22799.7,22823.55,604294357.0,12277.86
04-NOV-2024,22831.8,22832.65,22362.65,22518.3,2259440861.0,77527.65
05-NOV-2024,22458.3,22697.5,22343.95,22679.85,2143415568.0,79524.43
06-NOV-2024,22782.2,23052.2,22720.3,23031.2,2157801128.0,93211.09
07-NOV-2024,23067.15,23073.55,22793.9,22806.25,2035081331.0,81688.72
08-NOV-2024,22821.9,22857.1,22600.25,22645.65,1920361687.0,78851.05
11-NOV-2024,22590.1,22770.55,22478.7,22591.4,2005949849.0,75358.51
12-NOV-2024,22664.2,22721.9,22286.85,22331.05,1712810126.0,74130.26
13-NOV-2024,22263.0,22309.8,21867.7,21914.95,2325673237.0,80157.71
14-NOV-2024,21924.1,22096.85,21907.55,21963.1,1908216519.0,69309.12
18-NOV-2024,22045.9,22049.15,21787.35,21899.4,2056423917.0,72346.34
19-NOV-2024,21977.65,22233.4,21948.45,22004.35,1903367229.0,75183.79
21-NOV-2024,21947.75,21954.2,21692.8,21820.85,2635349322.0,96793.16
22-NOV-2024,21864.65,22260.15,21819.2,22225.55,2304966991.0,89091.23
25-NOV-2024,22578.65,22676.25,22510.8,22553.5,3706202446.0,182791.37
26-NOV-2024,22649.3,22675.7,22523.0,22562.45,3250965273.0,72749.91
27-NOV-2024,22594.2,22732.1,22526.1,22691.7,2776573123.0,84909.22
28-NOV-2024,22722.3,22821.75,22472.25,22514.35,3030092426.0,97443.69
29-NOV-2024,22537.8,22733.75,22531.9,22687.0,2465622501.0,90461.85
02-DEC-2024,22695.4,22843.5,22603.1,22835.85,1825538366.0,75564.34
03-DEC-2024,22922.6,23029.55,22876.8,23020.85,2165915852.0,92787.24
04-DEC-2024,23075.95,23149.9,22978.85,23099.5,2697699131.0,96896.28
05-DEC-2024,23183.3,23357.1,22993.85,23277.95,2790264387.0,106834.18
06-DEC-2024,23315.8,23358.2,23221.7,23312.1,2469668946.0,86937.83
09-DEC-2024,23289.4,23351.9,23243.3,23292.0,2282186938.0,86346.5
10-DEC-2024,23328.8,23341.35,23216.25,23314.9,2173155909.0,84799.34
11-DEC-2024,23326.7,23394.2,23301.15,23358.15,1761306475.0,75065.0
12-DEC-2024,23348.7,23386.25,23242.75,23256.4,1963209989.0,84700.88
13-DEC-2024,23208.35,23378.55,22879.9,23358.95,2151843025.0,80301.36
16-DEC-2024,23370.55,23417.65,23281.2,23352.45,1488975457.0,64440.04
17-DEC-2024,23308.9,23349.1,23067.3,23095.75,1921176266.0,79699.24
18-DEC-2024,23076.95,23125.55,22876.7,22934.4,1780752519.0,70983.5
19-DEC-2024,22594.95,22782.25,22590.0,22752.15,1720143973.0,74519.64
20-DEC-2024,22783.65,22855.0,22279.9,22319.4,2584107814.0,114178.99
23-DEC-2024,22446.6,22535.2,22331.5,22412.3,1584015483.0,63815.84
24-DEC-2024,22431.6,22516.3,22340.1,22402.7,1350037710.0,56774.11
26-DEC-2024,22444.7,22492.3,22324.6,22430.35,1419955128.0,57601.32
27-DEC-2024,22473.9,22555.45,22435.55,22445.2,1166539839.0,51659.64
30-DEC-2024,22438.15,22522.4,22266.15,22357.15,3003129328.0,116256.51
31-DEC-2024,22273.7,22414.45,22160.15,22375.4,2070388244.0,65766.62
01-JAN-2025,22375.85,22518.7,22313.75,22481.8,1465981308.0,50616.41
02-JAN-2025,22521.75,22833.35,22482.7,22819.75,1852520138.0,78675.96
03-JAN-2025,22850.1,22867.85,22681.3,22708.15,2201040539.0,84133.21
06-JAN-2025,22753.65,22757.4,22163.55,22225.4,2496146978.0,82019.96
07-JAN-2025,22278.15,22435.5,22247.75,22341.65,1929425895.0,72154.98
08-JAN-2025,22378.15,22384.25,22065.2,22231.8,1902319266.0,76539.77
09-JAN-2025,22231.05,22239.2,22028.5,22046.55,1693951738.0,73913.6
10-JAN-2025,22049.4,22075.4,21738.45,21799.0,1974619405.0,76750.74
13-JAN-2025,21557.0,21630.55,21194.45,21243.45,2611797029.0,85830.68
14-JAN-2025,21328.0,21528.7,21325.0,21481.05,2545307871.0,87165.76
15-JAN-2025,21572.45,21634.6,21445.4,21551.2,3094230055.0,76898.66
16-JAN-2025,21734.4,21776.35,21687.45,21714.55,2235654527.0,80228.57
17-JAN-2025,21699.45,21730.85,21563.8,21680.25,2014077348.0,71767.08
20-JAN-2025,21769.95,21848.95,21628.5,21809.0,3505128648.0,75435.38
21-JAN-2025,21855.1,21863.05,21411.3,21433.2,2331964835.0,84227.35
22-JAN-2025,21484.45,21500.3,21178.8,21396.55,2088412411.0,80124.79
23-JAN-2025,21377.8,21595.0,21338.95,21538.05,1837372936.0,78714.56
24-JAN-2025,21533.05,21611.2,21279.0,21318.9,1753481328.0,74877.37
27-JAN-2025,21158.85,21163.0,20861.15,20910.95,2304552604.0,77938.55
28-JAN-2025,21009.2,21100.45,20757.9,20924.75,2493193415.0,95131.14
29-JAN-2025,20971.4,21259.85,20968.35,21245.5,1881173467.0,74954.43
30-JAN-2025,21282.1,21404.2,21209.6,21297.5,2020386854.0,89384.33
31-JAN-2025,21339.35,21613.0,21310.3,21580.9,2274932839.0,86911.63
01-FEB-2025,21628.65,21713.95,21388.2,21581.75,3025726587.0,87389.5
03-FEB-2025,21422.85,21445.95,21286.7,21402.55,2272797887.0,89782.58
04-FEB-2025,21551.4,21743.55,21474.45,21727.45,2154156748.0,88167.59
05-FEB-2025,21797.7,21870.4,21763.7,21784.25,1968683978.0,78947.28
06-FEB-2025,21860.1,21870.9,21620.15,21672.45,1573108608.0,72471.74
07-FEB-2025,21703.75,21765.15,21521.75,21646.15,2114472595.0,73141.91
10-FEB-2025,21636.2,21659.25,21301.85,21371.3,1464612272.0,59920.47
11-FEB-2025,21366.25,21376.45,20860.6,20950.45,1784115065.0,71517.0
12-FEB-2025,20924.15,21002.0,20545.75,20907.85,2543733164.0,84680.33
13-FEB-2025,20926.0,21122.0,20866.5,20904.35,2130089939.0,69663.41
14-FEB-2025,20964.6,20984.7,20476.65,20633.1,2047866992.0,69173.56
17-FEB-2025,20511.05,20667.55,20339.0,20652.35,2003247833.0,65931.88
18-FEB-2025,20663.6,20692.3,20466.75,20611.4,1724647046.0,62888.02
19-FEB-2025,20511.2,20802.55,20459.2,20731.45,1791180337.0,68291.9
20-FEB-2025,20645.7,20840.35,20630.2,20831.1,1645754047.0,66824.88
21-FEB-2025,20792.05,20903.35,20616.6,20690.25,1838864109.0,71708.79
24-FEB-2025,20510.95,20546.05,20429.3,20468.45,1442187583.0,59805.02
25-FEB-2025,20445.55,20548.9,20388.75,20418.75,1445662333.0,64006.81
27-FEB-2025,20436.5,20471.85,20278.65,20315.55,1918601840.0,82932.55
28-FEB-2025,20185.4,20197.85,19816.0,19880.9,3027888284.0,131599.53
03-MAR-2025,19935.55,19997.05,19658.3,19896.95,2364683403.0,80282.83
04-MAR-2025,19736.05,19957.5,19681.65,19917.85,2094841653.0,74049.56
05-MAR-2025,19901.6,20265.05,19901.6,20256.5,2158777579.0,81585.47
06-MAR-2025,20411.45,20467.15,20262.75,20447.1,2074511409.0,80518.0
07-MAR-2025,20428.15,20549.2,20377.6,20443.4,2018573615.0,68521.49
10-MAR-2025,20434.95,20543.7,20230.65,20266.5,1995683586.0,65725.28
11-MAR-2025,20122.55,20333.75,20073.4,20302.5,2006924829.0,73938.55
12-MAR-2025,20351.9,20397.95,20108.7,20264.35,2152382085.0,74566.3
13-MAR-2025,20337.85,20357.3,20157.5,20176.05,1790961966.0,61473.18
